 Show Number, Air Date, Round, Category, Value, Question, Answer
5431,2008-03-31,Double Jeopardy!,"HELLO, DELI!",$1200.00,Someone pass me this noodle pudding filled with raisins  & nuts,kugel
5431,2008-03-31,Double Jeopardy!,ALSO A BOOK IN THE BIBLE,$1200.00,"Hey, this, don't be ""obscure""",Jude
5431,2008-03-31,Double Jeopardy!,"IS IT ""TEA"" TIME YET?",$1200.00,"This slang synonym for oil is mentioned in the theme song to ""The Beverly Hillbillies""",Texas tea
5431,2008-03-31,Double Jeopardy!,GENERAL INFORMATION,$1600.00,"The only place this general wouldn't ""march"" was to the presidency; he told the GOP ""I will not accept if nominated"" in 1884",Sherman
5431,2008-03-31,Double Jeopardy!,TV PRODUCERS,$1600.00,"In 2003 this ""Survivor"" head honcho began conducting a search to give Donald Trump an apprentice",Mark Burnett
5431,2008-03-31,Double Jeopardy!,TOUGH BODIES OF WATER,$1600.00,The Uruguay River forms the border between Uruguay & Argentina & most of the border between Argentina & this country,Brazil
5431,2008-03-31,Double Jeopardy!,"HELLO, DELI!",$1600.00,It's a good knight for one of these Jewish turnovers with a meat or potato filling,a knish
5431,2008-03-31,Double Jeopardy!,ALSO A BOOK IN THE BIBLE,$1600.00,This character first hit the radio in 1928 with his partner Andy,Amos
5431,2008-03-31,Double Jeopardy!,"IS IT ""TEA"" TIME YET?",$1600.00,"When Lady Diana had doubts about marrying Prince Charles, she was told: Too late. ""Your face is on"" these cloth items",tea towels
5431,2008-03-31,Double Jeopardy!,GENERAL INFORMATION,$2000.00,This Army general headed American-led forces during the initial combat phase of the Iraq War as it began in 2003,Tommy Franks
5431,2008-03-31,Double Jeopardy!,TV PRODUCERS,$2000.00,"He probably has another 6 or 7 ""Law & Order"" offshoots on his desk just waiting for network slots",Dick Wolf
5431,2008-03-31,Double Jeopardy!,TOUGH BODIES OF WATER,"$2,000.00",This Venezuelan lake is the only one of the world's 25 largest lakes whose elevation is sea level,Lake Maracaibo
5431,2008-03-31,Double Jeopardy!,"HELLO, DELI!",$2000.00,Something smells fishy--must be this chopped fish patty mixed with crumbs & eggs & served cold in a jellied broth,gefilte fish
5431,2008-03-31,Double Jeopardy!,ALSO A BOOK IN THE BIBLE,$2000.00,"Few were ""better than"" this Mr. Cornell who founded the university in 1865",Ezra
5431,2008-03-31,Double Jeopardy!,"IS IT ""TEA"" TIME YET?",$2000.00,In 1975 the Perfumer's Workshop introduced a fragrance named for this flower,a tea rose
5431,2008-03-31,Final Jeopardy!,BEFORE THEY WERE SENATORS,None,"Later a U.S. senator, in 1962 he made a famous 75,000-mile trip",John Glenn
5630,2009-02-13,Jeopardy!,AMERICAN HISTORY,$200.00,"Between 1856 & 1860, 2,962 of this faith set out from Iowa & Nebraska to Utah in the Handcart Migration",Mormonism
5630,2009-02-13,Jeopardy!,CABLE CHANNELS,$200.00,"The Dire Straits song ""Money For Nothing"" says, ""You play the guitar on"" this cable channel",MTV
5630,2009-02-13,Jeopardy!,PROPHET SHARING,$200.00,"Before he was a prophet, Smohalla gained fame as one of these alliterative Native American healers",a medicine man
5630,2009-02-13,Jeopardy!,WOMEN OF THE WORLD,$200.00,"This Nobel Peace Prize winner was born in what is now Skopje, Macedonia in 1910",Mother Teresa
5630,2009-02-13,Jeopardy!,SWEET!,$200.00,"This slang term for coffee precedes ""chip"" in a Starbucks ice cream flavor",java
5630,2009-02-13,Jeopardy!,"""IND"" THE KNOW",$200.00,This adjective refers to the original natives of any region,indigenous
5630,2009-02-13,Jeopardy!,AMERICAN HISTORY,$400.00,"On April 2, 1917 President Wilson told Congress, ""The world must be made safe for"" this",democracy
5630,2009-02-13,Jeopardy!,CABLE CHANNELS,$400.00,"This channel for women produces the original drama ""Army Wives""",Lifetime
5630,2009-02-13,Jeopardy!,PROPHET SHARING,$400.00,In I Kings this fiery Biblical prophet won a contest with the prophets of Baal,Elijah
5630,2009-02-13,Jeopardy!,WOMEN OF THE WORLD,$400.00,"This British dame, Rudolf Nureyev's dance partner, was married to a Panamanian diplomat",Margot Fonteyn
5630,2009-02-13,Jeopardy!,SWEET!,$400.00,"Butter is an ingredient of this hard candy that has ""butter"" in its name; the rest of its name doesn't refer to whisky",butterscotch
5630,2009-02-13,Jeopardy!,"""IND"" THE KNOW",$400.00,The systematic teaching of beliefs to gain uncritical acceptance,indoctrination
5630,2009-02-13,Jeopardy!,AMERICAN HISTORY,$600.00,"On April 20, 1971 the U.S. Supreme Court upheld this transportation method as a way to achieve school integration",busing
5630,2009-02-13,Jeopardy!,CABLE CHANNELS,$600.00,"This channel shows films like ""The Magnificent Seven"" & original series like ""Mad Men"" & ""Breaking Bad""",AMC
5630,2009-02-13,Jeopardy!,PROPHET SHARING,$600.00,The soothsayer Calchas told this king he had to offer up his daughter Iphigenia to Artemis to get winds to rise,Agamemnon
5630,2009-02-13,Jeopardy!,WOMEN OF THE WORLD,$600.00,"She wrote her first novel, ""The House of the Spirits"", in exile soon after her uncle's assassination",Isabel Allende
5630,2009-02-13,Jeopardy!,SWEET!,$600.00,A confection called a kiss is baked this: sugar & stiffly beaten egg whites,meringue
5630,2009-02-13,Jeopardy!,"""IND"" THE KNOW",$600.00,"Punjab means ""land of 5 rivers"", & all 5 of the rivers eventually flow into this one",the Indus
5630,2009-02-13,Jeopardy!,AMERICAN HISTORY,$800.00,"John O'Sullivan, who later became a diplomat, coined this term for the USA's right to cover the continent",Manifest Destiny
5630,2009-02-13,Jeopardy!,CABLE CHANNELS,$800.00,"You'll ""find"" that this channel features ""Cash Cab"" & ""Dirty Jobs""",Discovery
5630,2009-02-13,Jeopardy!,PROPHET SHARING,$800.00,"Poems known as the ""Gathas"" are attributed to this ancient prophet & teacher who lived in eastern Iran",Zoroaster
5630,2009-02-13,Jeopardy!,WOMEN OF THE WORLD,$800.00,This Norwegian beauty is noted for her work with Ingmar Bergman & with UNICEF,Liv Ullmann
5630,2009-02-13,Jeopardy!,SWEET!,$800.00,A red cake named for this smooth fabric is really a chocolate cake--food coloring gives it the distinctive color,velvet
5630,2009-02-13,Jeopardy!,"""IND"" THE KNOW",$800.00,"Insurance term meaning to protect against damage, loss or injury",indemnity
5630,2009-02-13,Jeopardy!,AMERICAN HISTORY,$1000.00,In 1798 Congress passed this collection of bills to control domestic dissent & conspiracy against the federal govt.,the Alien & Sedition Acts
5630,2009-02-13,Jeopardy!,CABLE CHANNELS,$1000.00,"Channel that's been home to gritty shows like ""Dirt"" & ""Rescue Me""",FX
5630,2009-02-13,Jeopardy!,PROPHET SHARING,$1000.00,"On the Sistine Chapel ceiling, Michelangelo included some of these ancient oracle-like prophetesses",sibyls
5630,2009-02-13,Jeopardy!,WOMEN OF THE WORLD,$1000.00,"Under 5 feet tall & all of about 90 pounds, this frail French chanteuse was nicknamed the ""Little Sparrow""",(Edith) Piaf
5630,2009-02-13,Jeopardy!,SWEET!,$800.00,Some pies have a top named for this garden structure,a lattice
5630,2009-02-13,Jeopardy!,"""IND"" THE KNOW",$1000.00,"Also a term in logic, it's the process by which a magnetic field is ordered into poles",induction
5630,2009-02-13,Double Jeopardy!,RUSSIAN SCIENTISTS,$400.00,Sergey Korolyov was instrumental in the success of this first artificial satellite of the Earth,Sputnik
5630,2009-02-13,Double Jeopardy!,CANADIAN FOOTBALL,$400.00,"One of the 8 teams in the CFL is the Stampeders, who play for this city in the Canadian Rockies",Calgary
5630,2009-02-13,Double Jeopardy!,GUYANESE GEOGRAPHY,$400.00,"Guyana is divided into 3 regions: a highland, an inland forest & a coastal plain along this ocean",the Atlantic
5630,2009-02-13,Double Jeopardy!,TURKISH LITERATURE,$400.00,"The poem called the ""Garibnameh"" contains 11,000 masnavi, which we know as these rhymed 2-line units of verse",couplets
5630,2009-02-13,Double Jeopardy!,CHINESE CALENDAR ANIMALS,$400.00,"This first sign is a nocturnal animal; those born under it work best in quiet hours; oo, you dirty...",rat
5630,2009-02-13,Double Jeopardy!,BRAZILIAN WORDS & PHRASES,$400.00,"Unlike some, I like my women to be ""cranio"", this quality we also admire on ""Jeopardy!""",intelligence
5630,2009-02-13,Double Jeopardy!,RUSSIAN SCIENTISTS,$800.00,"Rehovot in this country has an institute named for Russian-born Chaim Weizmann, who synthesized acetone",Israel
5630,2009-02-13,Double Jeopardy!,CANADIAN FOOTBALL,$800.00,"Unlike the NFL, a CFL team gets this many downs in a series to advance the ball 10 yards",three
5630,2009-02-13,Double Jeopardy!,GUYANESE GEOGRAPHY,$800.00,"Located at the mouth of the Demerara River, it's the capital & largest city",Georgetown
5630,2009-02-13,Double Jeopardy!,TURKISH LITERATURE,$800.00,"A religious kaside poem praised God, this man or his son-in-law, Ali Ibn Abi Talib, the fourth caliph",Muhammad
5630,2009-02-13,Double Jeopardy!,CHINESE CALENDAR ANIMALS,$800.00,This wascally sign whose years include 1951 & 1999 shows bravery against high odds & is rarely be-Fudd-led,a rabbit
5630,2009-02-13,Double Jeopardy!,BRAZILIAN WORDS & PHRASES,$800.00,"Forget about him, he met someone down at Ipanema Beach & now he's ""apaixonado"", this condition",in love
5630,2009-02-13,Double Jeopardy!,RUSSIAN SCIENTISTS,$1200.00,In the mid-18th c. Mikhail Lomonosov became the first scientist to record the freezing of this liquid metal,mercury
5630,2009-02-13,Double Jeopardy!,CANADIAN FOOTBALL,$1200.00,"French for ""red"", it's the term used for the point that is scored if a punt goes out of the end zone untouched",rouge
5630,2009-02-13,Double Jeopardy!,GUYANESE GEOGRAPHY,$1200.00,"Spectacular waterfalls in Guyana include one named for a British king of this name, who ruled 1901-10",Edward
5630,2009-02-13,Double Jeopardy!,TURKISH LITERATURE,$1200.00,"Sultan Abdulhamid II's censorship hindered Ottoman writers until this ""youthful"" group's 1908 revolution",the Young Turks
5630,2009-02-13,Double Jeopardy!,CHINESE CALENDAR ANIMALS,$1200.00,This sign for 2006 shows devotion to family; aren't you a good sign? Yes you are! Good sign!,the dog
5630,2009-02-13,Double Jeopardy!,BRAZILIAN WORDS & PHRASES,$1200.00,"Cousin Fred said he was Napoleon last night; I'm afraid he might be ""maluco"", this",crazy
5630,2009-02-13,Double Jeopardy!,RUSSIAN SCIENTISTS,$1600.00,"Lev Landau won a 1962 Nobel Prize for working in low-temperature physics, also known as this",cryogenics
5630,2009-02-13,Double Jeopardy!,CANADIAN FOOTBALL,$1600.00,This former Boston College & New England Patriots QB was the CFL's most outstanding player 6 times,Doug Flutie
5630,2009-02-13,Double Jeopardy!,GUYANESE GEOGRAPHY,"$3,000.00","One of Guyana's largest cities, it's also an old name for New York City",New Amsterdam
5630,2009-02-13,Double Jeopardy!,TURKISH LITERATURE,$1600.00,"Peter Ustinov directed & starred in the film version of the Yasar Kemal novel ""Memed, My"" this predatory bird",Hawk
5630,2009-02-13,Double Jeopardy!,CHINESE CALENDAR ANIMALS,$1600.00,"1967 folks ""flock"" to this sign that represents the essence of the Yin, the feminine passive principle",the sheep
5630,2009-02-13,Double Jeopardy!,BRAZILIAN WORDS & PHRASES,$1600.00,"If you want another drink, hand over some ""grana"", this; I'm not covering for you anymore after last night",money
5630,2009-02-13,Double Jeopardy!,RUSSIAN SCIENTISTS,$2000.00,"(<a href=""http://www.j-archive.com/media/2009-02-13_DJ_20.jpg"" target=""_blank"">Kelly of the Clue Crew shows the periodic table on the monitor.</a>)  In devising the periodic table, Mendeleev laid out the elements in rows & columns to show the different relationships when read each way; he's said to have been inspired by a version of this card game",solitaire
5630,2009-02-13,Double Jeopardy!,CANADIAN FOOTBALL,$2000.00,The Alouettes play their home games at Molson Stadium on the campus of this Montreal university,McGill
5630,2009-02-13,Double Jeopardy!,GUYANESE GEOGRAPHY,$2000.00,Guyana has had a long-standing border dispute with this small country to its southeast,Suriname
5630,2009-02-13,Double Jeopardy!,TURKISH LITERATURE,$2000.00,"Seyid Imadeddin Nesimi wrote 2 of these poetry collections, also a word from Turkish for a couch",divan
5630,2009-02-13,Double Jeopardy!,CHINESE CALENDAR ANIMALS,"$2,500.00","The only 2-letter sign, it represents solid dependability, method & routine",the ox
5630,2009-02-13,Double Jeopardy!,BRAZILIAN WORDS & PHRASES,$2000.00,"That very blond guy you met at carnival is called an ""alemao"", literally a man from this country",Germany
5630,2009-02-13,Final Jeopardy!,CLASSIC MOVIE CHARACTERS,None,"The parents of this 1942 film character are an unnamed mother & a father known as ""the great prince of the forest""",Bambi
4595,2004-07-23,Jeopardy!,THE BIG BANGLADESH,$200.00,Over 80% of those in Bangladesh follow this religion,Islam
4595,2004-07-23,Jeopardy!,WHO'S THE MRS.?,$200.00,Mrs. Brad Pitt,Jennifer Aniston
4595,2004-07-23,Jeopardy!,TRANSPORTATION,$200.00,"The twin rotor type of this has 2 main rotors going in opposite directions, so it doesn't need a tail rotor",a helicopter
4595,2004-07-23,Jeopardy!,MYTHELLANEOUS,$200.00,The mythical Sumerian hero Utnapishtim built a big vessel at God's urging & thereby survived this catastrophe,a flood
4595,2004-07-23,Jeopardy!,NOW YOU'RE TALKING MY LANGUAGE,$200.00,"(<a href=""http://www.j-archive.com/media/2004-07-23_J_16.wmv"">Sofia of the Clue Crew delivers the clue in a tongue foreign to us but familiar to her.</a>)  Spoken by about 9 million people worldwide it's the Scandinavian language I'm speaking",Swedish
4595,2004-07-23,Jeopardy!,BIRD HUNTING,$200.00,"The stars of the movie ""Network"" include Faye Dunaway, Beatrice Straight & Peter Finch",a finch
4595,2004-07-23,Jeopardy!,THE BIG BANGLADESH,$400.00,"About two-thirds of all Bangladeshis work in agriculture, mostly farming this product",rice
4595,2004-07-23,Jeopardy!,WHO'S THE MRS.?,$400.00,Mrs. Tim McGraw,Faith Hill
4595,2004-07-23,Jeopardy!,TRANSPORTATION,$400.00,There are no knife or spoon varieties of these vehicles used in warehouses to raise & carry merchandise,forklifts
4595,2004-07-23,Jeopardy!,MYTHELLANEOUS,$400.00,"Lotis, later turned into the lotus tree, was one of these female spirits of nature",a nymph
4595,2004-07-23,Jeopardy!,NOW YOU'RE TALKING MY LANGUAGE,$400.00,"""Namaste"" is a greeting in this official language of India used by over a quarter of a billion speakers",Hindi
4595,2004-07-23,Jeopardy!,BIRD HUNTING,$400.00,One of the cardinal rules of e-mail listed on insiderreports.com is to turn off your Caps-Lock,a cardinal
4595,2004-07-23,Jeopardy!,THE BIG BANGLADESH,$600.00,The green on the flag of Bangladesh represents its lush vegetation; the red circle in the middle is this,the sun
4595,2004-07-23,Jeopardy!,WHO'S THE MRS.?,$600.00,Mrs. James Carville,(Mary) Matalin
4595,2004-07-23,Jeopardy!,TRANSPORTATION,$600.00,"The U.S. U-2, first built in the 1950s, was an airplane; the German U-1, first built in the 1910s, was one of these",a submarine
4595,2004-07-23,Jeopardy!,MYTHELLANEOUS,$600.00,"In Zuni myth, a kachina named Paiyatemu attracted these colorfully winged insects when she played the flute",butterflies
4595,2004-07-23,Jeopardy!,NOW YOU'RE TALKING MY LANGUAGE,$600.00,"The official language of Niger, it's a remnant of its colonial times",French
4595,2004-07-23,Jeopardy!,BIRD HUNTING,$600.00,"At NYU, Martin Scorsese taught future filmmakers Spike Lee & Oliver Stone",a martin
4595,2004-07-23,Jeopardy!,THE BIG BANGLADESH,$800.00,"After India was partitioned in 1947, what would later become Bangladesh was the ""East"" part of this country",Pakistan
4595,2004-07-23,Jeopardy!,WHO'S THE MRS.?,$800.00,Mrs. Maury Povich,Connie Chung
4595,2004-07-23,Jeopardy!,TRANSPORTATION,$600.00,In 1994 the trip across this body of water was cut from a little more than an hour to about 35 minutes,the English Channel
4595,2004-07-23,Jeopardy!,MYTHELLANEOUS,$800.00,This goddess after whom a major city in Greece is named sprang from the head of Zeus,Athena
4595,2004-07-23,Jeopardy!,NOW YOU'RE TALKING MY LANGUAGE,$800.00,"The official language of Andorra, it's the second-most spoken language in Spain",Catalan
4595,2004-07-23,Jeopardy!,BIRD HUNTING,$800.00,The third rail in a subway system is the one with the juice & should be avoided like a touchy subject,a rail
4595,2004-07-23,Jeopardy!,THE BIG BANGLADESH,$1000.00,"In the 1960s, Louis Kahn designed the Parliament building <a href=""http://www.j-archive.com/media/2004-07-23_J_25.jpg"" target=""_blank"">seen here</a> in this capital",Dhaka
4595,2004-07-23,Jeopardy!,WHO'S THE MRS.?,$1000.00,Mrs. Blake Edwards,Julie Andrews
